EventLog,RecordNumber,TimeGenerated,TimeWritten,EventID,EventType,EventTypeName,EventCategory,EventCategoryName,SourceName,Strings,ComputerName,SID,Message,Data
G:\Program Files (x86)\Log Parser 2.2\rdp.evtx,645,2020-12-07 07:05:08,2020-12-07 07:05:08,22,4,Information event,0,None,Microsoft-Windows-TerminalServices-LocalSessionManager,USER-20200925IG\Administrator|1|本地,USER-20200925IG,S-1-5-18,The description for Event ID 22 in Source "Microsoft-Windows-TerminalServices-LocalSessionManager" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,
G:\Program Files (x86)\Log Parser 2.2\rdp.evtx,646,2020-12-07 07:29:05,2020-12-07 07:29:05,23,4,Information event,0,None,Microsoft-Windows-TerminalServices-LocalSessionManager,USER-20200925IG\Administrator|1,USER-20200925IG,S-1-5-18,The description for Event ID 23 in Source "Microsoft-Windows-TerminalServices-LocalSessionManager" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,
G:\Program Files (x86)\Log Parser 2.2\rdp.evtx,647,2020-12-07 07:29:06,2020-12-07 07:29:06,17,1,Error event,0,None,Microsoft-Windows-TerminalServices-LocalSessionManager,0x800706b5,USER-20200925IG,S-1-5-18,The description for Event ID 17 in Source "Microsoft-Windows-TerminalServices-LocalSessionManager" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,
G:\Program Files (x86)\Log Parser 2.2\rdp.evtx,648,2020-12-07 07:41:17,2020-12-07 07:41:17,21,4,Information event,0,None,Microsoft-Windows-TerminalServices-LocalSessionManager,USER-20200925IG\Administrator|1|本地,USER-20200925IG,S-1-5-18,The description for Event ID 21 in Source "Microsoft-Windows-TerminalServices-LocalSessionManager" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,
G:\Program Files (x86)\Log Parser 2.2\rdp.evtx,649,2020-12-07 07:41:17,2020-12-07 07:41:17,22,4,Information event,0,None,Microsoft-Windows-TerminalServices-LocalSessionManager,USER-20200925IG\Administrator|1|本地,USER-20200925IG,S-1-5-18,The description for Event ID 22 in Source "Microsoft-Windows-TerminalServices-LocalSessionManager" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,
G:\Program Files (x86)\Log Parser 2.2\rdp.evtx,650,2020-12-07 07:54:03,2020-12-07 07:54:03,24,4,Information event,0,None,Microsoft-Windows-TerminalServices-LocalSessionManager,USER-20200925IG\Administrator|1|本地,USER-20200925IG,S-1-5-18,The description for Event ID 24 in Source "Microsoft-Windows-TerminalServices-LocalSessionManager" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,
G:\Program Files (x86)\Log Parser 2.2\rdp.evtx,651,2020-12-07 07:54:10,2020-12-07 07:54:10,25,4,Information event,0,None,Microsoft-Windows-TerminalServices-LocalSessionManager,USER-20200925IG\Administrator|1|192.168.10.78,USER-20200925IG,S-1-5-18,The description for Event ID 25 in Source "Microsoft-Windows-TerminalServices-LocalSessionManager" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,
G:\Program Files (x86)\Log Parser 2.2\rdp.evtx,652,2020-12-07 08:06:45,2020-12-07 08:06:45,24,4,Information event,0,None,Microsoft-Windows-TerminalServices-LocalSessionManager,USER-20200925IG\Administrator|1|192.168.10.78,USER-20200925IG,S-1-5-18,The description for Event ID 24 in Source "Microsoft-Windows-TerminalServices-LocalSessionManager" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,
G:\Program Files (x86)\Log Parser 2.2\rdp.evtx,653,2020-12-07 08:06:50,2020-12-07 08:06:50,25,4,Information event,0,None,Microsoft-Windows-TerminalServices-LocalSessionManager,USER-20200925IG\Administrator|1|192.168.10.78,USER-20200925IG,S-1-5-18,The description for Event ID 25 in Source "Microsoft-Windows-TerminalServices-LocalSessionManager" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,
G:\Program Files (x86)\Log Parser 2.2\rdp.evtx,654,2020-12-07 08:29:24,2020-12-07 08:29:24,24,4,Information event,0,None,Microsoft-Windows-TerminalServices-LocalSessionManager,USER-20200925IG\Administrator|1|192.168.10.78,USER-20200925IG,S-1-5-18,The description for Event ID 24 in Source "Microsoft-Windows-TerminalServices-LocalSessionManager" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,
G:\Program Files (x86)\Log Parser 2.2\rdp.evtx,655,2020-12-07 08:49:57,2020-12-07 08:49:57,25,4,Information event,0,None,Microsoft-Windows-TerminalServices-LocalSessionManager,USER-20200925IG\Administrator|1|本地,USER-20200925IG,S-1-5-18,The description for Event ID 25 in Source "Microsoft-Windows-TerminalServices-LocalSessionManager" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,
G:\Program Files (x86)\Log Parser 2.2\rdp.evtx,656,2020-12-08 07:57:43,2020-12-08 07:57:43,24,4,Information event,0,None,Microsoft-Windows-TerminalServices-LocalSessionManager,USER-20200925IG\Administrator|1|本地,USER-20200925IG,S-1-5-18,The description for Event ID 24 in Source "Microsoft-Windows-TerminalServices-LocalSessionManager" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,
G:\Program Files (x86)\Log Parser 2.2\rdp.evtx,657,2020-12-08 07:57:49,2020-12-08 07:57:49,25,4,Information event,0,None,Microsoft-Windows-TerminalServices-LocalSessionManager,USER-20200925IG\Administrator|1|192.168.10.78,USER-20200925IG,S-1-5-18,The description for Event ID 25 in Source "Microsoft-Windows-TerminalServices-LocalSessionManager" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,
G:\Program Files (x86)\Log Parser 2.2\rdp.evtx,658,2020-12-08 08:16:25,2020-12-08 08:16:25,24,4,Information event,0,None,Microsoft-Windows-TerminalServices-LocalSessionManager,USER-20200925IG\Administrator|1|192.168.10.78,USER-20200925IG,S-1-5-18,The description for Event ID 24 in Source "Microsoft-Windows-TerminalServices-LocalSessionManager" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,
G:\Program Files (x86)\Log Parser 2.2\rdp.evtx,659,2020-12-08 08:16:30,2020-12-08 08:16:30,25,4,Information event,0,None,Microsoft-Windows-TerminalServices-LocalSessionManager,USER-20200925IG\Administrator|1|192.168.10.78,USER-20200925IG,S-1-5-18,The description for Event ID 25 in Source "Microsoft-Windows-TerminalServices-LocalSessionManager" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,
G:\Program Files (x86)\Log Parser 2.2\rdp.evtx,660,2020-12-08 08:28:40,2020-12-08 08:28:40,23,4,Information event,0,None,Microsoft-Windows-TerminalServices-LocalSessionManager,USER-20200925IG\Administrator|1,USER-20200925IG,S-1-5-18,The description for Event ID 23 in Source "Microsoft-Windows-TerminalServices-LocalSessionManager" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,
G:\Program Files (x86)\Log Parser 2.2\rdp.evtx,661,2020-12-08 08:28:42,2020-12-08 08:28:42,24,4,Information event,0,None,Microsoft-Windows-TerminalServices-LocalSessionManager,USER-20200925IG\Administrator|1|192.168.10.78,USER-20200925IG,S-1-5-18,The description for Event ID 24 in Source "Microsoft-Windows-TerminalServices-LocalSessionManager" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,
G:\Program Files (x86)\Log Parser 2.2\rdp.evtx,662,2020-12-08 08:30:18,2020-12-08 08:30:18,21,4,Information event,0,None,Microsoft-Windows-TerminalServices-LocalSessionManager,USER-20200925IG\Administrator|3|本地,USER-20200925IG,S-1-5-18,The description for Event ID 21 in Source "Microsoft-Windows-TerminalServices-LocalSessionManager" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,
G:\Program Files (x86)\Log Parser 2.2\rdp.evtx,663,2020-12-08 08:30:18,2020-12-08 08:30:18,22,4,Information event,0,None,Microsoft-Windows-TerminalServices-LocalSessionManager,USER-20200925IG\Administrator|3|本地,USER-20200925IG,S-1-5-18,The description for Event ID 22 in Source "Microsoft-Windows-TerminalServices-LocalSessionManager" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,
G:\Program Files (x86)\Log Parser 2.2\rdp.evtx,664,2020-12-08 18:23:26,2020-12-08 18:23:26,23,4,Information event,0,None,Microsoft-Windows-TerminalServices-LocalSessionManager,USER-20200925IG\Administrator|3,USER-20200925IG,S-1-5-18,The description for Event ID 23 in Source "Microsoft-Windows-TerminalServices-LocalSessionManager" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,
G:\Program Files (x86)\Log Parser 2.2\rdp.evtx,665,2020-12-08 18:23:37,2020-12-08 18:23:37,17,1,Error event,0,None,Microsoft-Windows-TerminalServices-LocalSessionManager,0x800706b5,USER-20200925IG,S-1-5-18,The description for Event ID 17 in Source "Microsoft-Windows-TerminalServices-LocalSessionManager" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,
G:\Program Files (x86)\Log Parser 2.2\rdp.evtx,666,2020-12-09 06:34:13,2020-12-09 06:34:13,21,4,Information event,0,None,Microsoft-Windows-TerminalServices-LocalSessionManager,USER-20200925IG\Administrator|1|本地,USER-20200925IG,S-1-5-18,The description for Event ID 21 in Source "Microsoft-Windows-TerminalServices-LocalSessionManager" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,
G:\Program Files (x86)\Log Parser 2.2\rdp.evtx,667,2020-12-09 06:34:13,2020-12-09 06:34:13,22,4,Information event,0,None,Microsoft-Windows-TerminalServices-LocalSessionManager,USER-20200925IG\Administrator|1|本地,USER-20200925IG,S-1-5-18,The description for Event ID 22 in Source "Microsoft-Windows-TerminalServices-LocalSessionManager" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,
G:\Program Files (x86)\Log Parser 2.2\rdp.evtx,668,2020-12-09 08:21:21,2020-12-09 08:21:21,24,4,Information event,0,None,Microsoft-Windows-TerminalServices-LocalSessionManager,USER-20200925IG\Administrator|1|本地,USER-20200925IG,S-1-5-18,The description for Event ID 24 in Source "Microsoft-Windows-TerminalServices-LocalSessionManager" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,
G:\Program Files (x86)\Log Parser 2.2\rdp.evtx,669,2020-12-09 08:21:28,2020-12-09 08:21:28,25,4,Information event,0,None,Microsoft-Windows-TerminalServices-LocalSessionManager,USER-20200925IG\Administrator|1|192.168.10.78,USER-20200925IG,S-1-5-18,The description for Event ID 25 in Source "Microsoft-Windows-TerminalServices-LocalSessionManager" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,
G:\Program Files (x86)\Log Parser 2.2\rdp.evtx,670,2020-12-09 09:08:53,2020-12-09 09:08:53,24,4,Information event,0,None,Microsoft-Windows-TerminalServices-LocalSessionManager,USER-20200925IG\Administrator|1|192.168.10.78,USER-20200925IG,S-1-5-18,The description for Event ID 24 in Source "Microsoft-Windows-TerminalServices-LocalSessionManager" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,
G:\Program Files (x86)\Log Parser 2.2\rdp.evtx,671,2020-12-09 09:09:39,2020-12-09 09:09:39,25,4,Information event,0,None,Microsoft-Windows-TerminalServices-LocalSessionManager,USER-20200925IG\Administrator|1|本地,USER-20200925IG,S-1-5-18,The description for Event ID 25 in Source "Microsoft-Windows-TerminalServices-LocalSessionManager" cannot be found. The local computer may not have the necessary registry information or message DLL files to display messages from a remote computer,
